5,6,0.000004,0.000001
5,60006,0.000390,0.000626
5,120006,0.000737,0.001232
5,180006,0.001023,0.001773
5,240006,0.001455,0.002458
5,300006,0.001830,0.003087
5,360006,0.002091,0.003564
5,420006,0.002539,0.004206
5,480006,0.002770,0.004783
5,540006,0.003177,0.005371
5,600006,0.003670,0.006205
5,660006,0.004122,0.006756
5,720006,0.004477,0.007579
5,780006,0.004763,0.008068
5,840006,0.005344,0.008764
5,900006,0.005544,0.009276
5,960006,0.005858,0.010003
5,1020006,0.006216,0.010438
5,1080006,0.006883,0.011098
5,1140006,0.006819,0.011725
5,1200006,0.007148,0.012126
5,1260006,0.007681,0.013084
5,1320006,0.008394,0.014643
5,1380006,0.008594,0.014323
5,1440006,0.008673,0.014732
5,1500006,0.008831,0.015259
5,1560006,0.009204,0.015970
5,1620006,0.009890,0.016693
5,1680006,0.010561,0.017259
5,1740006,0.010842,0.017798
5,1800006,0.010576,0.018237
5,1860006,0.011082,0.019124
5,1920006,0.011605,0.019681
5,1980006,0.012056,0.020427
5,2040006,0.012712,0.021787
5,2100006,0.013619,0.022047
5,2160006,0.013773,0.022450
5,2220006,0.013266,0.022921
5,2280006,0.013924,0.023710
5,2340006,0.016038,0.024224
5,2400006,0.014887,0.025783
5,2460006,0.014960,0.026527
5,2520006,0.015342,0.025919
5,2580006,0.016325,0.027967
5,2640006,0.015703,0.026906
5,2700006,0.016079,0.027452
5,2760006,0.016533,0.028080
5,2820006,0.018704,0.030112
5,2880006,0.017629,0.029347
5,2940006,0.017630,0.030179
5,3000006,0.018130,0.031783
5,3060006,0.018658,0.031277
5,3120006,0.018867,0.032280
5,3180006,0.019557,0.032995
5,3240006,0.020632,0.033731
5,3300006,0.020041,0.034119
5,3360006,0.020316,0.034618
5,3420006,0.021642,0.035432
5,3480006,0.021014,0.035719
5,3540006,0.021803,0.036174
5,3600006,0.022715,0.037222
5,3660006,0.022503,0.037726
5,3720006,0.022388,0.037851
5,3780006,0.023686,0.038684
5,3840006,0.022966,0.038671
5,3900006,0.022759,0.040032
5,3960006,0.024001,0.040847
5,4020006,0.024091,0.040901
5,4080006,0.024303,0.043556
5,4140006,0.025548,0.042327
5,4200006,0.026489,0.044475
5,4260006,0.030255,0.044611
5,4320006,0.026848,0.044778
5,4380006,0.027818,0.046062
5,4440006,0.027337,0.046150
5,4500006,0.027726,0.047790
5,4560006,0.027848,0.046433
5,4620006,0.028126,0.047779
5,4680006,0.028851,0.048784
5,4740006,0.029375,0.048702
5,4800006,0.030463,0.049833
5,4860006,0.030089,0.050041
5,4920006,0.031098,0.052137
5,4980006,0.030803,0.051637
5,5040006,0.031824,0.052684
5,5100006,0.030993,0.054905
5,5160006,0.031426,0.053288
5,5220006,0.031418,0.053473
5,5280006,0.031659,0.054450
5,5340006,0.032514,0.055356
5,5400006,0.033459,0.056470
5,5460006,0.033209,0.055822
5,5520006,0.033672,0.057463
5,5580006,0.033724,0.057254
5,5640006,0.034952,0.058233
5,5700006,0.034570,0.058456
5,5760006,0.035491,0.058603
5,5820006,0.034425,0.058855
5,5880006,0.035645,0.059849
5,5940006,0.035842,0.060734
5,6000006,0.036173,0.061890
5,6060006,0.036054,0.067785
5,6120006,0.036914,0.063049
5,6180006,0.037708,0.063215
5,6240006,0.037621,0.063089
5,6300006,0.038717,0.065338
5,6360006,0.039224,0.067928
5,6420006,0.040195,0.067104
5,6480006,0.041327,0.068788
5,6540006,0.040821,0.069076
5,6600006,0.041411,0.069057
5,6660006,0.042622,0.069780
5,6720006,0.041618,0.069400
5,6780006,0.040912,0.069461
5,6840006,0.042494,0.071562
5,6900006,0.042690,0.072575
5,6960006,0.043421,0.072370
5,7020006,0.047128,0.073689
5,7080006,0.043784,0.074605
5,7140006,0.044879,0.074616
5,7200006,0.045199,0.073532
5,7260006,0.043762,0.075121
5,7320006,0.045224,0.075701
5,7380006,0.046163,0.076464
5,7440006,0.046090,0.077577
5,7500006,0.045790,0.077635
5,7560006,0.047466,0.078053
5,7620006,0.045007,0.078191
5,7680006,0.046084,0.079456
5,7740006,0.047539,0.080085
5,7800006,0.048615,0.081633
5,7860006,0.048454,0.081919
5,7920006,0.048382,0.081553
5,7980006,0.048733,0.081873
5,8040006,0.048267,0.081723
5,8100006,0.048868,0.083821
5,8160006,0.049268,0.084419
5,8220006,0.050462,0.084619
5,8280006,0.050847,0.085407
5,8340006,0.051185,0.086910
5,8400006,0.050675,0.085467
5,8460006,0.050297,0.086318
5,8520006,0.052458,0.087110
5,8580006,0.052143,0.088343
5,8640006,0.052445,0.088994
5,8700006,0.053096,0.090144
5,8760006,0.053234,0.088397
5,8820006,0.054173,0.089213
5,8880006,0.054806,0.091006
5,8940006,0.053636,0.093114
5,9000006,0.054157,0.092389
5,9060006,0.054919,0.092951
5,9120006,0.053851,0.091539
5,9180006,0.054310,0.093512
5,9240006,0.055979,0.094418
5,9300006,0.062977,0.097828
5,9360006,0.057004,0.096432
5,9420006,0.056456,0.096554
5,9480006,0.057555,0.098511
5,9540006,0.059835,0.101002
5,9600006,0.060076,0.101809
5,9660006,0.060966,0.102070
5,9720006,0.060951,0.102327
5,9780006,0.060379,0.100352
5,9840006,0.061915,0.103059
5,9900006,0.062145,0.103549
5,9960006,0.064191,0.104546
5,10020006,0.063232,0.104834
5,10080006,0.066587,0.105202
5,10140006,0.064153,0.105794
5,10200006,0.065196,0.107146
5,10260006,0.065824,0.108354
5,10320006,0.065050,0.108365
5,10380006,0.064403,0.107028
5,10440006,0.065794,0.109403
5,10500006,0.065431,0.109995
5,10560006,0.066725,0.109986
5,10620006,0.067399,0.110725
5,10680006,0.065023,0.110598
5,10740006,0.067046,0.111598
5,10800006,0.068079,0.112342
5,10860006,0.068134,0.112730
5,10920006,0.068629,0.113870
5,10980006,0.067746,0.114149
5,11040006,0.067970,0.114664
5,11100006,0.068308,0.115714
5,11160006,0.068080,0.116261
5,11220006,0.069087,0.114679
5,11280006,0.069465,0.117706
5,11340006,0.069501,0.118156
5,11400006,0.069564,0.120291
5,11460006,0.070085,0.119656
5,11520006,0.069101,0.118240
5,11580006,0.072007,0.120855
5,11640006,0.071677,0.122720
5,11700006,0.075385,0.123412
5,11760006,0.072089,0.120359
5,11820006,0.072031,0.123487
5,11880006,0.072659,0.123424
5,11940006,0.073161,0.124361
5,12000006,0.073152,0.125583
5,12060006,0.072517,0.123366
5,12120006,0.074514,0.125644
5,12180006,0.075609,0.126815
5,12240006,0.074467,0.127236
5,12300006,0.074083,0.125000
5,12360006,0.074791,0.128328
5,12420006,0.075250,0.128989
5,12480006,0.075970,0.128832
5,12540006,0.077851,0.128489
5,12600006,0.076322,0.130601
5,12660006,0.077469,0.131117
5,12720006,0.076966,0.131980
5,12780006,0.077046,0.131164
5,12840006,0.077662,0.132504
5,12900006,0.079851,0.132968
5,12960006,0.078591,0.133456
5,13020006,0.078325,0.134198
5,13080006,0.077767,0.135402
5,13140006,0.080002,0.135711
5,13200006,0.080764,0.135886
5,13260006,0.080287,0.137859
5,13320006,0.078421,0.134857
5,13380006,0.081305,0.137831
5,13440006,0.081865,0.138702
5,13500006,0.081545,0.139166
5,13560006,0.081202,0.140675
5,13620006,0.083497,0.141566
5,13680006,0.091350,0.143740
5,13740006,0.082517,0.139998
5,13800006,0.083837,0.142187
5,13860006,0.084016,0.143345
5,13920006,0.083440,0.143931
5,13980006,0.083645,0.141286
5,14040006,0.085391,0.143728
5,14100006,0.084842,0.145822
5,14160006,0.084972,0.144716
5,14220006,0.087968,0.148427
5,14280006,0.091069,0.151414
5,14340006,0.092968,0.151378
5,14400006,0.091217,0.148708
5,14460006,0.091077,0.152318
5,14520006,0.092520,0.153097
5,14580006,0.091482,0.152785
5,14640006,0.089618,0.150849
5,14700006,0.093144,0.154428
5,14760006,0.092728,0.155991
5,14820006,0.094164,0.153415
5,14880006,0.093425,0.156697
5,14940006,0.094042,0.156624
5,15000006,0.094024,0.157125
5,15060006,0.092579,0.157078
5,15120006,0.096736,0.158948
5,15180006,0.094826,0.158755
5,15240006,0.095988,0.157237
5,15300006,0.095324,0.160850
5,15360006,0.099097,0.165490
5,15420006,0.095882,0.160271
5,15480006,0.097389,0.162375
5,15540006,0.097020,0.170472
5,15600006,0.098848,0.164548
5,15660006,0.094126,0.163746
5,15720006,0.099745,0.164887
5,15780006,0.098693,0.165436
5,15840006,0.097835,0.162095
5,15900006,0.098573,0.166398
5,15960006,0.100562,0.167633
5,16020006,0.099332,0.164608
5,16080006,0.102085,0.168267
5,16140006,0.100603,0.168672
5,16200006,0.100393,0.168273
5,16260006,0.101338,0.169259
5,16320006,0.101195,0.171987
5,16380006,0.101529,0.170935
5,16440006,0.100071,0.171787
5,16500006,0.103464,0.171550
5,16560006,0.102882,0.172687
5,16620006,0.100321,0.170502
5,16680006,0.102948,0.174309
5,16740006,0.103592,0.175267
5,16800006,0.102044,0.171445
5,16860006,0.103998,0.176812
5,16920006,0.109570,0.177286
5,16980006,0.103124,0.174425
5,17040006,0.106166,0.177745
5,17100006,0.107472,0.177546
5,17160006,0.103982,0.174527
5,17220006,0.106963,0.178653
5,17280006,0.107680,0.180146
5,17340006,0.106332,0.176418
5,17400006,0.108568,0.181256
5,17460006,0.120553,0.181601
5,17520006,0.106853,0.179341
5,17580006,0.108411,0.182108
5,17640006,0.108106,0.183038
5,17700006,0.108254,0.179767
5,17760006,0.110131,0.185459
5,17820006,0.109358,0.185554
5,17880006,0.109235,0.182209
5,17940006,0.110891,0.186209
5,18000006,0.110502,0.186585
5,18060006,0.109465,0.183783
5,18120006,0.111233,0.187368
5,18180006,0.111023,0.188879
5,18240006,0.108582,0.185529
5,18300006,0.113211,0.193074
5,18360006,0.114343,0.189767
5,18420006,0.108956,0.187963
5,18480006,0.114433,0.191065
5,18540006,0.114084,0.192412
5,18600006,0.113691,0.191928
5,18660006,0.114114,0.193477
5,18720006,0.116175,0.191704
5,18780006,0.115095,0.194436
5,18840006,0.115776,0.194665
5,18900006,0.115158,0.192049
5,18960006,0.115642,0.196142
5,19020006,0.116817,0.196518
5,19080006,0.114865,0.193870
5,19140006,0.117986,0.197337
5,19200006,0.118331,0.198349
5,19260006,0.115363,0.195474
5,19320006,0.118042,0.199403
5,19380006,0.117849,0.198069
5,19440006,0.118586,0.200430
5,19500006,0.121256,0.201954
5,19560006,0.118920,0.198206
5,19620006,0.119196,0.202219
5,19680006,0.129787,0.205940
5,19740006,0.117420,0.200174
5,19800006,0.121631,0.204457
5,19860006,0.122390,0.203784
5,19920006,0.120637,0.205081
5,19980006,0.122099,0.205932
5,20040006,0.122056,0.202611
5,20100006,0.121666,0.207673
5,20160006,0.121900,0.207481
5,20220006,0.120011,0.204582
5,20280006,0.124164,0.209124
5,20340006,0.124009,0.207519
5,20400006,0.124136,0.210277
5,20460006,0.124145,0.210629
5,20520006,0.123596,0.208388
5,20580006,0.124995,0.211445
5,20640006,0.127459,0.211405
5,20700006,0.125571,0.213072
5,20760006,0.125628,0.213293
5,20820006,0.125660,0.211151
5,20880006,0.125541,0.216801
5,20940006,0.128087,0.214900
5,21000006,0.126674,0.216171
5,21060006,0.127911,0.217137
5,21120006,0.126622,0.213239
